Id Produto;Nome Produto;Categoria;Marca;Preço Unit.;Custo Unit.
726;"Proseware Photo Smart All-in-One Printer M380 White";"Computers";"Proseware";147;67,6
664;"Proseware Professional Quality Plain-Paper Fax and Copier X100 Black";"Computers";"Proseware";229;75,87
741;"Proseware Professional Quality Plain-Paper Fax and Copier X100 Green";"Computers";"Proseware";229;75,87
693;"Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey";"Computers";"Proseware";229;75,87
722;"Proseware Professional Quality Plain-Paper Fax and Copier X100 White";"Computers";"Proseware";229;75,87
540;"Proseware Projector 1080p DLP86 Black";"Computers";"Proseware";2499;827,97
564;"Proseware Projector 1080p DLP86 Silver";"Computers";"Proseware";2499;827,97
552;"Proseware Projector 1080p DLP86 White";"Computers";"Proseware";2499;827,97
539;"Proseware Projector 1080p LCD86 Black";"Computers";"Proseware";2295;760,38
563;"Proseware Projector 1080p LCD86 Silver";"Computers";"Proseware";2295;760,38
551;"Proseware Projector 1080p LCD86 White";"Computers";"Proseware";2295;760,38
544;"Proseware Projector 480p DLP12 Black";"Computers";"Proseware";499;254,4
568;"Proseware Projector 480p DLP12 Silver";"Computers";"Proseware";499;254,4
556;"Proseware Projector 480p DLP12 White";"Computers";"Proseware";499;254,4
543;"Proseware Projector 480p LCD12 Black";"Computers";"Proseware";229;116,75
567;"Proseware Projector 480p LCD12 Silver";"Computers";"Proseware";229;116,75
555;"Proseware Projector 480p LCD12 White";"Computers";"Proseware";229;116,75
542;"Proseware Projector 720p DLP56 Black";"Computers";"Proseware";999;459,4
566;"Proseware Projector 720p DLP56 Silver";"Computers";"Proseware";999;459,4
554;"Proseware Projector 720p DLP56 White";"Computers";"Proseware";999;459,4
541;"Proseware Projector 720p LCD56 Black";"Computers";"Proseware";699;321,44
565;"Proseware Projector 720p LCD56 Silver";"Computers";"Proseware";699;321,44
553;"Proseware Projector 720p LCD56 White";"Computers";"Proseware";699;321,44
652;"Proseware Scan Jet Digital Flat Bed Scanner M300 Black";"Computers";"Proseware";121;55,64
729;"Proseware Scan Jet Digital Flat Bed Scanner M300 Green";"Computers";"Proseware";121;55,64
681;"Proseware Scan Jet Digital Flat Bed Scanner M300 Grey";"Computers";"Proseware";121;55,64
710;"Proseware Scan Jet Digital Flat Bed Scanner M300 White";"Computers";"Proseware";121;55,64
548;"Proseware Screen 100in M1609 Black";"Computers";"Proseware";190;87,37
572;"Proseware Screen 100in M1609 Silver";"Computers";"Proseware";190;87,37
560;"Proseware Screen 100in M1609 White";"Computers";"Proseware";190;87,37
547;"Proseware Screen 106in M1609 Black";"Computers";"Proseware";251;115,43
571;"Proseware Screen 106in M1609 Silver";"Computers";"Proseware";251;115,43
559;"Proseware Screen 106in M1609 White";"Computers";"Proseware";251;115,43
546;"Proseware Screen 113in X1609 Black";"Computers";"Proseware";299;99,06
570;"Proseware Screen 113in X1609 Silver";"Computers";"Proseware";299;99,06
558;"Proseware Screen 113in X1609 White";"Computers";"Proseware";299;99,06
545;"Proseware Screen 125in X1609 Black";"Computers";"Proseware";459;152,08
569;"Proseware Screen 125in X1609 Silver";"Computers";"Proseware";459;152,08
557;"Proseware Screen 125in X1609 White";"Computers";"Proseware";459;152,08
550;"Proseware Screen 80in E1010 Black";"Computers";"Proseware";109;55,57
574;"Proseware Screen 80in E1010 Silver";"Computers";"Proseware";109;55,57
562;"Proseware Screen 80in E1010 White";"Computers";"Proseware";109;55,57
549;"Proseware Screen 85in E1010 Black";"Computers";"Proseware";139;70,87
573;"Proseware Screen 85in E1010 Silver";"Computers";"Proseware";139;70,87
561;"Proseware Screen 85in E1010 White";"Computers";"Proseware";139;70,87
662;"Proseware Slim-Design Fax Machine with Answering System X180 Black";"Computers";"Proseware";236;78,19
739;"Proseware Slim-Design Fax Machine with Answering System X180 Green";"Computers";"Proseware";236;78,19
691;"Proseware Slim-Design Fax Machine with Answering System X180 Grey";"Computers";"Proseware";236;78,19
720;"Proseware Slim-Design Fax Machine with Answering System X180 White";"Computers";"Proseware";236;78,19
669;"Proseware Wireless Photo All-in-One Printer M390 Black";"Computers";"Proseware";188;86,45
698;"Proseware Wireless Photo All-in-One Printer M390 Grey";"Computers";"Proseware";188;86,45
727;"Proseware Wireless Photo All-in-One Printer M390 White";"Computers";"Proseware";188;86,45
2166;"Fabrikam Coffee Maker 12C M100 Black";"Home Appliances";"Fabrikam";445;204,64
2188;"Fabrikam Coffee Maker 12C M100 Gold";"Home Appliances";"Fabrikam";445;204,64
2184;"Fabrikam Coffee Maker 12C M100 Grey";"Home Appliances";"Fabrikam";445;204,64
2172;"Fabrikam Coffee Maker 12C M100 Silver";"Home Appliances";"Fabrikam";445;204,64
2178;"Fabrikam Coffee Maker 12C M100 White";"Home Appliances";"Fabrikam";445;204,64
2169;"Fabrikam Coffee Maker 4C E080 Black";"Home Appliances";"Fabrikam";129,9;66,23
2187;"Fabrikam Coffee Maker 4C E080 Grey";"Home Appliances";"Fabrikam";129,9;66,23
2175;"Fabrikam Coffee Maker 4C E080 Silver";"Home Appliances";"Fabrikam";129,9;66,23
2181;"Fabrikam Coffee Maker 4C E080 White";"Home Appliances";"Fabrikam";129,9;66,23
2168;"Fabrikam Coffee Maker 5C E090 Black";"Home Appliances";"Fabrikam";149;75,96
2186;"Fabrikam Coffee Maker 5C E090 Grey";"Home Appliances";"Fabrikam";149;75,96
2174;"Fabrikam Coffee Maker 5C E090 Silver";"Home Appliances";"Fabrikam";149;75,96
2180;"Fabrikam Coffee Maker 5C E090 White";"Home Appliances";"Fabrikam";149;75,96
2165;"Fabrikam Coffee Maker Auto 10C M100 Black";"Home Appliances";"Fabrikam";745,99;343,05
2183;"Fabrikam Coffee Maker Auto 10C M100 Grey";"Home Appliances";"Fabrikam";745,99;343,05
2171;"Fabrikam Coffee Maker Auto 10C M100 Silver";"Home Appliances";"Fabrikam";745,99;343,05
2177;"Fabrikam Coffee Maker Auto 10C M100 White";"Home Appliances";"Fabrikam";745,99;343,05
2167;"Fabrikam Coffee Maker Auto 5C E090 Black";"Home Appliances";"Fabrikam";163;83,1
2189;"Fabrikam Coffee Maker Auto 5C E090 Gold";"Home Appliances";"Fabrikam";163;83,1
2185;"Fabrikam Coffee Maker Auto 5C E090 Grey";"Home Appliances";"Fabrikam";163;83,1
2173;"Fabrikam Coffee Maker Auto 5C E090 Silver";"Home Appliances";"Fabrikam";163;83,1
2179;"Fabrikam Coffee Maker Auto 5C E090 White";"Home Appliances";"Fabrikam";163;83,1
2164;"Fabrikam Coffee Maker Super-Auto 12C X125 Black";"Home Appliances";"Fabrikam";1650;546,68
2182;"Fabrikam Coffee Maker Super-Auto 12C X125 Grey";"Home Appliances";"Fabrikam";1650;546,68
2170;"Fabrikam Coffee Maker Super-Auto 12C X125 Silver";"Home Appliances";"Fabrikam";1650;546,68
2176;"Fabrikam Coffee Maker Super-Auto 12C X125 White";"Home Appliances";"Fabrikam";1650;546,68
2012;"Fabrikam Microwave 0.8CuFt E0800 Black";"Home Appliances";"Fabrikam";94,99;48,43
2018;"Fabrikam Microwave 0.8CuFt E0800 Blue";"Home Appliances";"Fabrikam";94,99;48,43
2000;"Fabrikam Microwave 0.8CuFt E0800 Grey";"Home Appliances";"Fabrikam";94,99;48,43
2006;"Fabrikam Microwave 0.8CuFt E0800 Red";"Home Appliances";"Fabrikam";94,99;48,43
1994;"Fabrikam Microwave 0.8CuFt E0800 Silver";"Home Appliances";"Fabrikam";94,99;48,43
1988;"Fabrikam Microwave 0.8CuFt E0800 White";"Home Appliances";"Fabrikam";94,99;48,43
2011;"Fabrikam Microwave 0.9CuFt E0900 Black";"Home Appliances";"Fabrikam";99,99;50,98
2017;"Fabrikam Microwave 0.9CuFt E0900 Blue";"Home Appliances";"Fabrikam";99,99;50,98
1999;"Fabrikam Microwave 0.9CuFt E0900 Grey";"Home Appliances";"Fabrikam";99,99;50,98
2005;"Fabrikam Microwave 0.9CuFt E0900 Red";"Home Appliances";"Fabrikam";99,99;50,98
1993;"Fabrikam Microwave 0.9CuFt E0900 Silver";"Home Appliances";"Fabrikam";99,99;50,98
1987;"Fabrikam Microwave 0.9CuFt E0900 White";"Home Appliances";"Fabrikam";99,99;50,98
2010;"Fabrikam Microwave 1.0CuFt E1100 Black";"Home Appliances";"Fabrikam";139,99;71,37
2016;"Fabrikam Microwave 1.0CuFt E1100 Blue";"Home Appliances";"Fabrikam";139,99;71,37
1998;"Fabrikam Microwave 1.0CuFt E1100 Grey";"Home Appliances";"Fabrikam";139,99;71,37
2004;"Fabrikam Microwave 1.0CuFt E1100 Red";"Home Appliances";"Fabrikam";139,99;71,37
1992;"Fabrikam Microwave 1.0CuFt E1100 Silver";"Home Appliances";"Fabrikam";139,99;71,37
1986;"Fabrikam Microwave 1.0CuFt E1100 White";"Home Appliances";"Fabrikam";139,99;71,37
2007;"Fabrikam Microwave 1.5CuFt X1100 Black";"Home Appliances";"Fabrikam";665,94;220,64
2013;"Fabrikam Microwave 1.5CuFt X1100 Blue";"Home Appliances";"Fabrikam";665,94;220,64
1995;"Fabrikam Microwave 1.5CuFt X1100 Grey";"Home Appliances";"Fabrikam";665,94;220,64
2001;"Fabrikam Microwave 1.5CuFt X1100 Red";"Home Appliances";"Fabrikam";665,94;220,64
1989;"Fabrikam Microwave 1.5CuFt X1100 Silver";"Home Appliances";"Fabrikam";665,94;220,64
1983;"Fabrikam Microwave 1.5CuFt X1100 White";"Home Appliances";"Fabrikam";665,94;220,64
2009;"Fabrikam Microwave 1.6CuFt M1250 Black";"Home Appliances";"Fabrikam";179,99;82,77
2015;"Fabrikam Microwave 1.6CuFt M1250 Blue";"Home Appliances";"Fabrikam";179,99;82,77
1997;"Fabrikam Microwave 1.6CuFt M1250 Grey";"Home Appliances";"Fabrikam";179,99;82,77
2003;"Fabrikam Microwave 1.6CuFt M1250 Red";"Home Appliances";"Fabrikam";179,99;82,77
1991;"Fabrikam Microwave 1.6CuFt M1250 Silver";"Home Appliances";"Fabrikam";179,99;82,77
1985;"Fabrikam Microwave 1.6CuFt M1250 White";"Home Appliances";"Fabrikam";179,99;82,77
2008;"Fabrikam Microwave 2.2CuFt M1250 Black";"Home Appliances";"Fabrikam";199,99;91,97
2014;"Fabrikam Microwave 2.2CuFt M1250 Blue";"Home Appliances";"Fabrikam";199,99;91,97
1996;"Fabrikam Microwave 2.2CuFt M1250 Grey";"Home Appliances";"Fabrikam";199,99;91,97
2002;"Fabrikam Microwave 2.2CuFt M1250 Red";"Home Appliances";"Fabrikam";199,99;91,97
1990;"Fabrikam Microwave 2.2CuFt M1250 Silver";"Home Appliances";"Fabrikam";199,99;91,97
1984;"Fabrikam Microwave 2.2CuFt M1250 White";"Home Appliances";"Fabrikam";199,99;91,97
1926;"Fabrikam Refrigerator 1.7CuFt E1200 Blue";"Home Appliances";"Fabrikam";129,99;66,27
1908;"Fabrikam Refrigerator 1.7CuFt E1200 Brown";"Home Appliances";"Fabrikam";129,99;66,27
1920;"Fabrikam Refrigerator 1.7CuFt E1200 Green";"Home Appliances";"Fabrikam";129,99;66,27
1932;"Fabrikam Refrigerator 1.7CuFt E1200 Grey";"Home Appliances";"Fabrikam";129,99;66,27
1938;"Fabrikam Refrigerator 1.7CuFt E1200 Orange";"Home Appliances";"Fabrikam";129,99;66,27
1914;"Fabrikam Refrigerator 1.7CuFt E1200 Silver";"Home Appliances";"Fabrikam";129,99;66,27
1902;"Fabrikam Refrigerator 1.7CuFt E1200 White";"Home Appliances";"Fabrikam";129,99;66,27
1922;"Fabrikam Refrigerator 19CuFt M7600 Blue";"Home Appliances";"Fabrikam";899;413,42
1904;"Fabrikam Refrigerator 19CuFt M7600 Brown";"Home Appliances";"Fabrikam";899;413,42
1916;"Fabrikam Refrigerator 19CuFt M7600 Green";"Home Appliances";"Fabrikam";899;413,42
1928;"Fabrikam Refrigerator 19CuFt M7600 Grey";"Home Appliances";"Fabrikam";899;413,42
1934;"Fabrikam Refrigerator 19CuFt M7600 Orange";"Home Appliances";"Fabrikam";899;413,42
1910;"Fabrikam Refrigerator 19CuFt M7600 Silver";"Home Appliances";"Fabrikam";899;413,42
1898;"Fabrikam Refrigerator 19CuFt M7600 White";"Home Appliances";"Fabrikam";899;413,42
1921;"Fabrikam Refrigerator 24.7CuFt X9800 Blue";"Home Appliances";"Fabrikam";3199,99;1060,22
1903;"Fabrikam Refrigerator 24.7CuFt X9800 Brown";"Home Appliances";"Fabrikam";3199,99;1060,22
1915;"Fabrikam Refrigerator 24.7CuFt X9800 Green";"Home Appliances";"Fabrikam";3199,99;1060,22
1927;"Fabrikam Refrigerator 24.7CuFt X9800 Grey";"Home Appliances";"Fabrikam";3199,99;1060,22
1933;"Fabrikam Refrigerator 24.7CuFt X9800 Orange";"Home Appliances";"Fabrikam";3199,99;1060,22
1909;"Fabrikam Refrigerator 24.7CuFt X9800 Silver";"Home Appliances";"Fabrikam";3199,99;1060,22
1897;"Fabrikam Refrigerator 24.7CuFt X9800 White";"Home Appliances";"Fabrikam";3199,99;1060,22
1925;"Fabrikam Refrigerator 3.2CuFt E1600 Blue";"Home Appliances";"Fabrikam";279,99;142,75
1907;"Fabrikam Refrigerator 3.2CuFt E1600 Brown";"Home Appliances";"Fabrikam";279,99;142,75
1919;"Fabrikam Refrigerator 3.2CuFt E1600 Green";"Home Appliances";"Fabrikam";279,99;142,75
1931;"Fabrikam Refrigerator 3.2CuFt E1600 Grey";"Home Appliances";"Fabrikam";279,99;142,75
1937;"Fabrikam Refrigerator 3.2CuFt E1600 Orange";"Home Appliances";"Fabrikam";279,99;142,75
1913;"Fabrikam Refrigerator 3.2CuFt E1600 Silver";"Home Appliances";"Fabrikam";279,99;142,75
1901;"Fabrikam Refrigerator 3.2CuFt E1600 White";"Home Appliances";"Fabrikam";279,99;142,75
1924;"Fabrikam Refrigerator 4.6CuFt E2800 Blue";"Home Appliances";"Fabrikam";299,99;152,94
1906;"Fabrikam Refrigerator 4.6CuFt E2800 Brown";"Home Appliances";"Fabrikam";299,99;152,94
1918;"Fabrikam Refrigerator 4.6CuFt E2800 Green";"Home Appliances";"Fabrikam";299,99;152,94
1930;"Fabrikam Refrigerator 4.6CuFt E2800 Grey";"Home Appliances";"Fabrikam";299,99;152,94
1936;"Fabrikam Refrigerator 4.6CuFt E2800 Orange";"Home Appliances";"Fabrikam";299,99;152,94
1912;"Fabrikam Refrigerator 4.6CuFt E2800 Silver";"Home Appliances";"Fabrikam";299,99;152,94
1900;"Fabrikam Refrigerator 4.6CuFt E2800 White";"Home Appliances";"Fabrikam";299,99;152,94
1923;"Fabrikam Refrigerator 9.7CuFt M5600 Blue";"Home Appliances";"Fabrikam";493;226,71
1905;"Fabrikam Refrigerator 9.7CuFt M5600 Brown";"Home Appliances";"Fabrikam";493;226,71
1917;"Fabrikam Refrigerator 9.7CuFt M5600 Green";"Home Appliances";"Fabrikam";493;226,71
1929;"Fabrikam Refrigerator 9.7CuFt M5600 Grey";"Home Appliances";"Fabrikam";493;226,71
1935;"Fabrikam Refrigerator 9.7CuFt M5600 Orange";"Home Appliances";"Fabrikam";493;226,71
1911;"Fabrikam Refrigerator 9.7CuFt M5600 Silver";"Home Appliances";"Fabrikam";493;226,71
1899;"Fabrikam Refrigerator 9.7CuFt M5600 White";"Home Appliances";"Fabrikam";493;226,71
2193;"Adventure Works Chandelier M6150 Black";"Home Appliances";"Adventure Works";229,99;105,76
2225;"Adventure Works Chandelier M6150 Blue";"Home Appliances";"Adventure Works";229,99;105,76
2217;"Adventure Works Chandelier M6150 Grey";"Home Appliances";"Adventure Works";229,99;105,76
2209;"Adventure Works Chandelier M6150 Silver";"Home Appliances";"Adventure Works";229,99;105,76
2201;"Adventure Works Chandelier M6150 White";"Home Appliances";"Adventure Works";229,99;105,76
2192;"Adventure Works Chandelier M8150 Black";"Home Appliances";"Adventure Works";268,5;123,47
2224;"Adventure Works Chandelier M8150 Blue";"Home Appliances";"Adventure Works";268,5;123,47
2216;"Adventure Works Chandelier M8150 Grey";"Home Appliances";"Adventure Works";268,5;123,47
2208;"Adventure Works Chandelier M8150 Silver";"Home Appliances";"Adventure Works";268,5;123,47
2200;"Adventure Works Chandelier M8150 White";"Home Appliances";"Adventure Works";268,5;123,47
2142;"Adventure Works Coffee Maker 12C M100 Black";"Home Appliances";"Adventure Works";445;204,64
2160;"Adventure Works Coffee Maker 12C M100 Grey";"Home Appliances";"Adventure Works";445;204,64
2148;"Adventure Works Coffee Maker 12C M100 Silver";"Home Appliances";"Adventure Works";445;204,64
2154;"Adventure Works Coffee Maker 12C M100 White";"Home Appliances";"Adventure Works";445;204,64
2145;"Adventure Works Coffee Maker 4C E080 Black";"Home Appliances";"Adventure Works";129,9;66,23
2163;"Adventure Works Coffee Maker 4C E080 Grey";"Home Appliances";"Adventure Works";129,9;66,23
2151;"Adventure Works Coffee Maker 4C E080 Silver";"Home Appliances";"Adventure Works";129,9;66,23
2157;"Adventure Works Coffee Maker 4C E080 White";"Home Appliances";"Adventure Works";129,9;66,23
2144;"Adventure Works Coffee Maker 5C E090 Black";"Home Appliances";"Adventure Works";149;75,96
2162;"Adventure Works Coffee Maker 5C E090 Grey";"Home Appliances";"Adventure Works";149;75,96
2150;"Adventure Works Coffee Maker 5C E090 Silver";"Home Appliances";"Adventure Works";149;75,96
2156;"Adventure Works Coffee Maker 5C E090 White";"Home Appliances";"Adventure Works";149;75,96
2141;"Adventure Works Coffee Maker Auto 10C M100 Black";"Home Appliances";"Adventure Works";745,99;343,05
2159;"Adventure Works Coffee Maker Auto 10C M100 Grey";"Home Appliances";"Adventure Works";745,99;343,05
2147;"Adventure Works Coffee Maker Auto 10C M100 Silver";"Home Appliances";"Adventure Works";745,99;343,05
2153;"Adventure Works Coffee Maker Auto 10C M100 White";"Home Appliances";"Adventure Works";745,99;343,05
2143;"Adventure Works Coffee Maker Auto 5C E090 Black";"Home Appliances";"Adventure Works";163;83,1
2161;"Adventure Works Coffee Maker Auto 5C E090 Grey";"Home Appliances";"Adventure Works";163;83,1
2149;"Adventure Works Coffee Maker Auto 5C E090 Silver";"Home Appliances";"Adventure Works";163;83,1
2155;"Adventure Works Coffee Maker Auto 5C E090 White";"Home Appliances";"Adventure Works";163;83,1
2140;"Adventure Works Coffee Maker Super-Auto 12C X125 Black";"Home Appliances";"Adventure Works";1650;546,68
2158;"Adventure Works Coffee Maker Super-Auto 12C X125 Grey";"Home Appliances";"Adventure Works";1650;546,68
2146;"Adventure Works Coffee Maker Super-Auto 12C X125 Silver";"Home Appliances";"Adventure Works";1650;546,68
2152;"Adventure Works Coffee Maker Super-Auto 12C X125 White";"Home Appliances";"Adventure Works";1650;546,68
2197;"Adventure Works Desk Lamp E1200 Black";"Home Appliances";"Adventure Works";29,99;15,29
2229;"Adventure Works Desk Lamp E1200 Blue";"Home Appliances";"Adventure Works";29,99;15,29
2221;"Adventure Works Desk Lamp E1200 Grey";"Home Appliances";"Adventure Works";29,99;15,29
2213;"Adventure Works Desk Lamp E1200 Silver";"Home Appliances";"Adventure Works";29,99;15,29
2205;"Adventure Works Desk Lamp E1200 White";"Home Appliances";"Adventure Works";29,99;15,29
2196;"Adventure Works Desk Lamp E1300 Black";"Home Appliances";"Adventure Works";79,95;40,76
2228;"Adventure Works Desk Lamp E1300 Blue";"Home Appliances";"Adventure Works";79,95;40,76
2220;"Adventure Works Desk Lamp E1300 Grey";"Home Appliances";"Adventure Works";79,95;40,76
2212;"Adventure Works Desk Lamp E1300 Silver";"Home Appliances";"Adventure Works";79,95;40,76
2204;"Adventure Works Desk Lamp E1300 White";"Home Appliances";"Adventure Works";79,95;40,76
2191;"Adventure Works Floor Lamp M2150 Black";"Home Appliances";"Adventure Works";339;155,89
2223;"Adventure Works Floor Lamp M2150 Blue";"Home Appliances";"Adventure Works";339;155,89
2215;"Adventure Works Floor Lamp M2150 Grey";"Home Appliances";"Adventure Works";339;155,89
2207;"Adventure Works Floor Lamp M2150 Silver";"Home Appliances";"Adventure Works";339;155,89
2199;"Adventure Works Floor Lamp M2150 White";"Home Appliances";"Adventure Works";339;155,89
2190;"Adventure Works Floor Lamp X1150 Black";"Home Appliances";"Adventure Works";635,99;210,72
2222;"Adventure Works Floor Lamp X1150 Blue";"Home Appliances";"Adventure Works";635,99;210,72
2214;"Adventure Works Floor Lamp X1150 Grey";"Home Appliances";"Adventure Works";635,99;210,72
2206;"Adventure Works Floor Lamp X1150 Silver";"Home Appliances";"Adventure Works";635,99;210,72
2198;"Adventure Works Floor Lamp X1150 White";"Home Appliances";"Adventure Works";635,99;210,72
2194;"Adventure Works Wall Lamp E2150 Black";"Home Appliances";"Adventure Works";119,99;61,17
2226;"Adventure Works Wall Lamp E2150 Blue";"Home Appliances";"Adventure Works";119,99;61,17
2218;"Adventure Works Wall Lamp E2150 Grey";"Home Appliances";"Adventure Works";119,99;61,17
2210;"Adventure Works Wall Lamp E2150 Silver";"Home Appliances";"Adventure Works";119,99;61,17
2202;"Adventure Works Wall Lamp E2150 White";"Home Appliances";"Adventure Works";119,99;61,17
2195;"Adventure Works Wall Lamp E3150 Black";"Home Appliances";"Adventure Works";101,99;52
2227;"Adventure Works Wall Lamp E3150 Blue";"Home Appliances";"Adventure Works";101,99;52
2219;"Adventure Works Wall Lamp E3150 Grey";"Home Appliances";"Adventure Works";101,99;52
2211;"Adventure Works Wall Lamp E3150 Silver";"Home Appliances";"Adventure Works";101,99;52
2203;"Adventure Works Wall Lamp E3150 White";"Home Appliances";"Adventure Works";101,99;52
1861;"Washer & Dryer 15.5in E1550 Blue";"Home Appliances";"Northwind Traders";999,9;509,78
1866;"Washer & Dryer 15.5in E1550 Green";"Home Appliances";"Northwind Traders";999,9;509,78
1856;"Washer & Dryer 15.5in E1550 Silver";"Home Appliances";"Northwind Traders";999,9;509,78
1851;"Washer & Dryer 15.5in E1550 White";"Home Appliances";"Northwind Traders";999,9;509,78
1860;"Washer & Dryer 21in E2100 Blue";"Home Appliances";"Northwind Traders";1599,9;815,68
1865;"Washer & Dryer 21in E2100 Green";"Home Appliances";"Northwind Traders";1599,9;815,68
1855;"Washer & Dryer 21in E2100 Silver";"Home Appliances";"Northwind Traders";1599,9;815,68
1850;"Washer & Dryer 21in E2100 White";"Home Appliances";"Northwind Traders";1599,9;815,68
1859;"Washer & Dryer 24in M2400 Blue";"Home Appliances";"Northwind Traders";1818,9;836,45
1864;"Washer & Dryer 24in M2400 Green";"Home Appliances";"Northwind Traders";1818,9;836,45
1854;"Washer & Dryer 24in M2400 Silver";"Home Appliances";"Northwind Traders";1818,9;836,45
1849;"Washer & Dryer 24in M2400 White";"Home Appliances";"Northwind Traders";1818,9;836,45
1858;"Washer & Dryer 25.5in M2550 Blue";"Home Appliances";"Northwind Traders";1989,9;915,08
1863;"Washer & Dryer 25.5in M2550 Green";"Home Appliances";"Northwind Traders";1989,9;915,08
1853;"Washer & Dryer 25.5in M2550 Silver";"Home Appliances";"Northwind Traders";1989,9;915,08
1848;"Washer & Dryer 25.5in M2550 White";"Home Appliances";"Northwind Traders";1989,9;915,08
1857;"Home Theater Silver";"Home Appliances";"Northwind Traders";2652,9;878,96
1862;"Washer & Dryer L2700 Green";"Home Appliances";"Northwind Traders";2652,9;878,96
1852;"Washer & Dryer L2700 Silver";"Home Appliances";"Northwind Traders";2652,9;878,96
1847;"Water Purifier Silver";"Home Appliances";"Northwind Traders";2652,9;878,96
2406;"Proseware Air conditioner 10000BTU M490 Grey";"Home Appliances";"Proseware";429,99;197,74
2392;"Proseware Air conditioner 10000BTU M490 Red";"Home Appliances";"Proseware";429,99;197,74
2399;"Proseware Air conditioner 10000BTU M490 Silver";"Home Appliances";"Proseware";429,99;197,74
2385;"Proseware Air conditioner 10000BTU M490 White";"Home Appliances";"Proseware";429,99;197,74
2405;"Proseware Air conditioner 12000BTU M640 Grey";"Home Appliances";"Proseware";459,99;211,53
2391;"Proseware Air conditioner 12000BTU M640 Red";"Home Appliances";"Proseware";459,99;211,53
2398;"Proseware Air conditioner 12000BTU M640 Silver";"Home Appliances";"Proseware";459,99;211,53
2384;"Proseware Air conditioner 12000BTU M640 White";"Home Appliances";"Proseware";459,99;211,53
2404;"Proseware Air conditioner 25000BTU L167 Grey";"Home Appliances";"Proseware";635,99;210,72
2390;"Proseware Air conditioner 25000BTU L167 Red";"Home Appliances";"Proseware";635,99;210,72
2397;"Proseware Air conditioner 25000BTU L167 Silver";"Home Appliances";"Proseware";635,99;210,72
2383;"Proseware Air conditioner 25000BTU L167 White";"Home Appliances";"Proseware";635,99;210,72
2396;"Proseware Air conditioner 5200BTU E100 Red";"Home Appliances";"Proseware";109,99;56,08
2403;"Proseware Air conditioner 5200BTU E100 Silver";"Home Appliances";"Proseware";109,99;56,08
2389;"Proseware Air conditioner 5200BTU E100 White";"Home Appliances";"Proseware";109,99;56,08
2409;"Proseware Air conditioner 6000BTU E180 Grey";"Home Appliances";"Proseware";199,99;101,96
2395;"Proseware Air conditioner 6000BTU E180 Red";"Home Appliances";"Proseware";199,99;101,96
2402;"Proseware Air conditioner 6000BTU E180 Silver";"Home Appliances";"Proseware";199,99;101,96
2388;"Proseware Air conditioner 6000BTU E180 White";"Home Appliances";"Proseware";199,99;101,96
2408;"Proseware Air conditioner 7000BTU E260 Grey";"Home Appliances";"Proseware";299,99;152,94
2394;"Proseware Air conditioner 7000BTU E260 Red";"Home Appliances";"Proseware";299,99;152,94
2401;"Proseware Air conditioner 7000BTU E260 Silver";"Home Appliances";"Proseware";299,99;152,94
2387;"Proseware Air conditioner 7000BTU E260 White";"Home Appliances";"Proseware";299,99;152,94
2407;"Proseware Air conditioner 8000BTU M320 Grey";"Home Appliances";"Proseware";399,99;183,94
2393;"Proseware Air conditioner 8000BTU M320 Red";"Home Appliances";"Proseware";399,99;183,94
2400;"Proseware Air conditioner 8000BTU M320 Silver";"Home Appliances";"Proseware";399,99;183,94
2386;"Proseware Air conditioner 8000BTU M320 White";"Home Appliances";"Proseware";399,99;183,94
2273;"Proseware Chandelier M0615 Black";"Home Appliances";"Proseware";229,99;105,76
2305;"Proseware Chandelier M0615 Blue";"Home Appliances";"Proseware";229,99;105,76
2297;"Proseware Chandelier M0615 Grey";"Home Appliances";"Proseware";229,99;105,76
2289;"Proseware Chandelier M0615 Silver";"Home Appliances";"Proseware";229,99;105,76
2281;"Proseware Chandelier M0615 White";"Home Appliances";"Proseware";229,99;105,76
2272;"Proseware Chandelier M0815 Black";"Home Appliances";"Proseware";268,5;123,47
2304;"Proseware Chandelier M0815 Blue";"Home Appliances";"Proseware";268,5;123,47
2296;"Proseware Chandelier M0815 Grey";"Home Appliances";"Proseware";268,5;123,47
2288;"Proseware Chandelier M0815 Silver";"Home Appliances";"Proseware";268,5;123,47
2280;"Proseware Chandelier M0815 White";"Home Appliances";"Proseware";268,5;123,47
2277;"Proseware Desk Lamp E0120 Black";"Home Appliances";"Proseware";29,99;15,29
2309;"Proseware Desk Lamp E0120 Blue";"Home Appliances";"Proseware";29,99;15,29
2301;"Proseware Desk Lamp E0120 Grey";"Home Appliances";"Proseware";29,99;15,29
2293;"Proseware Desk Lamp E0120 Silver";"Home Appliances";"Proseware";29,99;15,29
2285;"Proseware Desk Lamp E0120 White";"Home Appliances";"Proseware";29,99;15,29
2276;"Proseware Desk Lamp E0130 Black";"Home Appliances";"Proseware";79,95;40,76
2308;"Proseware Desk Lamp E0130 Blue";"Home Appliances";"Proseware";79,95;40,76
2300;"Proseware Desk Lamp E0130 Grey";"Home Appliances";"Proseware";79,95;40,76
2292;"Proseware Desk Lamp E0130 Silver";"Home Appliances";"Proseware";79,95;40,76
2284;"Proseware Desk Lamp E0130 White";"Home Appliances";"Proseware";79,95;40,76
